Feature Scenario,Testcase Title,TestcaseId,Testcase Precondition,Testcase steps,Expected Result
"K8S workload creation with CSI 
file plugin on different 
storage backend (Ocean store)",POD-CREATION-FILESHAREE-OCEAN-STORE,NBP_CSI_FILE_012,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. Ocean Store is used as backend (enable in osdsdock.yaml)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-file /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)"
"K8S workload deletion with CSI 
file plugin on different 
storage backend (Ocean store)",POD-DELETION-FILESHARE-OCEAN-STORE,NBP_CSI_FILE_013,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. Ocean Store is used as backend (enable in osdsdock.yaml)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
"K8S workload creation with CSI 
file plugin without attach mode",POD-CREATION-FILESHARE-DEF-ATTACHMODE,NBP_CSI_FILE_014,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Do not mention any attachmode in storage class (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/block/nginx.yaml)
4. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)
4. Verify that volume attachment has attachmode as RW
(osdsctl volume attachment list)"
"K8S workload creation with CSI 
file plugin with RW attach mode",POD-CREATION-FILESHARE-RW-ATTACHMODE,NBP_CSI_FILE_015,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Update “attachMode” as RW in storage class (/opt/opensds-sushi-linux-amd64/ 
4. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)
4. Verify that volume attachment has attachmode as RW
(osdsctl volume attachment list)"
"K8S workload creation with CSI 
file plugin on host with FC volume driver",POD-CREATION-FILESHARE-FC,NBP_CSI_FILE_016,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)


4. Host used has FC volume driver support","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)"
"K8S workload deletion with CSI 
file plugin on host with FC volume driver",POD-DELETION-FILESHARE-FC,NBP_CSI_FILE_017,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)


4. Host used has FC volume driver support","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
"K8S workload creation with CSI 
file plugin on host with Iscsi volume driver",POD-CREATION-FILESHARE-ISCSI,NBP_CSI_FILE_018,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)


4. Host used has Iscsi volume driver support","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)"
"K8S workload deletion with CSI 
file plugin on host with Iscsi volume driver",POD-DELETION-FILESHARE-ISCSI,NBP_CSI_FILE_019,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)


4. Host used has Iscsi volume driver support","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
"K8S workload creation with CSI 
file plugin on host with Nvme volume driver",POD-CREATION-FILESHARE-NVME,NBP_CSI_FILE_020,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)


4. Host used has Nvme volume driver support","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)"
"K8S workload deletion with CSI 
file plugin on host with Nvme volume driver",POD-DELETION-FILESHARE-NVME,NBP_CSI_FILE_021,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)


4. Host used has Nvme volume driver support","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
"K8S workload creation with CSI 
file plugin with thin volume type",POD-CREATION-FILESHARE-THIN,NBP_CSI_FILE_022,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Update “diskformat” as thin in storage class (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/block/nginx.yaml)
4. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)
4. Verify the volume type created is thin at backend"
"K8S workload deletion with CSI 
File plugin with thin volume type",POD-DELETION-FILESHARE-THIN,NBP_CSI_FILE_023,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Update “diskformat” as thin in storage class (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/block/nginx.yaml)
4. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
5. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
"K8S workload creation with CSI 
File plugin with thick volume type",POD-CREATION-FILESHARE-THICK,NBP_CSI_FILE_024,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Update “diskformat” as zeroedthick in storage class (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/block/nginx.yaml)
4. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)
4. Verify the volume type created is thick at backend"
"K8S workload deletion with CSI 
File plugin with thick volume type",POD-DELETION-FILESHARE-THICK,NBP_CSI_FILE_025,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Update “diskformat” as zeroedthick in storage class (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/block/nginx.yaml)
4. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
5. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
"K8S workload creation with CSI 
File plugin without any volume type",POD-CREATION-FILESHARE-DEF-THIN,NBP_CSI_FILE_026,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Do not mention “diskformat” in storage class (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/block/nginx.yaml)
4. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)
4. Verify the volume type created is thin at backend"
"K8S workload deletion with CSI 
File plugin without any volume type",POD-DELETION-FILESHARE-DEF-THIN,NBP_CSI_FILE_027,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Do not mention “diskformat” in storage class (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/block/nginx.yaml)
4. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
5. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
Node side observation with K8S workload creation with CSI file plugin,POD-CREATION-FILESHARE-NODE-CHECK,NBP_CSI_FILE_028,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the fileshare attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)"
Node side observation with K8S workload deletion with CSI file plugin,POD-DELETION-FILESHARE-NODE-CHECK,NBP_CSI_FILE_029,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod along with pvc/storageclass
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Once it is Running, delete the pods along with pvc/storageclass
(kubectl delete -f csi/examples/kubernetes/file/nginx.yaml)","1. Verify that nginx pod is terminated (Kubectl get pods )
2. Verify that fileshare is deleted at opensds side (osdsctl fileshare list)"
Multiple instance creation of same K8S workload creation with CSI file plugin,MULTIPOD-CREATION-FILESHARE-VOLUME,NBP_CSI_FILE_030,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create pvc/storageclass
(Refer – csi/examples/kubernetes/file/nginx.yaml)
3. Create a deployment with kubernetes pod having 4 replicas","1. Verify that all instances of nginx pod is up and running (Kubectl get pods )
2. Verify the same fileshare attached to all instances by entering inside container
(kubectl exec -ti nginx-file /bin/bash and execute “df -h”)
3. Verify the fileshare is inuse state at opensds side
(osdsctl fileshare list)"
Multiple instance detach of same K8S workload creation with CSI file plugin,"MULTIPOD-DETACH-FILESHARE
",NBP_CSI_FILE_031,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create pvc/storageclass
(Refer – csi/examples/kubernetes/file/nginx.yaml)
4. Create a deployment with kubernetes pod having 4 replicas
5. Once it is Running, delete the all pods by editing deploymnet with replicas=0
(kubectl edit deployments -------)","1. Verify that all instances of nginx pod is terminated 
(Kubectl get pods )
2. Verify that all mounted paths are unmouted at deployed node
3. Verify that fileshare/pv/pvc is still present 
(osdsctl fileshare list, kubectl get pv, kubectl get pvc)"
Multiple instance deletion of same K8S workload creation with CSI file plugin,MULTIPOD-DELETION-FILESHARE,NBP_CSI_FILE_032,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create pvc/storageclass
(Refer – csi/examples/kubernetes/file/nginx.yaml)
4. Create a deployment with kubernetes pod having 4 replicas
5. Once it is Running, delete the all pods by editing deploymnet with replicas=0
(kubectl edit deployments -------)
6. Delete pvc 
(kubectl delete pvc ...)","1. Verify that all instances of nginx pod is terminated 
(Kubectl get pods )
2. Verify that all mounted paths are unmouted at deployed node
3. Verify that fileshare/pv/pvc is are all cleared 
(osdsctl fileshare list, kubectl get pv, kubectl get pvc)"
Multiple volume attach to a K8S workload with CSI file plugin,POD-CREATION-FILESHARE-MULTIPVC,NBP_CSI_FILE_033,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create storageclass and 2 pvcs
(Refer – csi/examples/kubernetes/file/nginx.yaml)
3. Create a kubernetes pod having 2 pvcs used","1. Verify that nginx pod is up and running with 2 pvcs in use (Kubectl describe pods )
2. Verify the both fileshares are inuse state at opensds side
(osdsctl fileshare list)"
Multiple volume detach to a K8S workload with CSI file plugin,POD-DETACH-FILESHARE-MULTIPVC,NBP_CSI_FILE_034,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create storageclass and 2 pvcs
(Refer – csi/examples/kubernetes/file/nginx.yaml)
3. Create a kubernetes pod having 2 pvcs used
5. Once it is Running, delete the pod
(kubectl delete pod -------)","1. Verify that nginx pod is terminated 
(Kubectl get pods )
2. Verify that all mounted paths are unmouted at deployed node
3. Verify that fileshare/pv/pvc is still present at opensds side 
(osdsctl fileshare list, kubectl get pv, kubectl get pvc)"
Multiple volume detach to a K8S workload with CSI file plugin,POD-DELETION-FILESHARE-MULTIPVC,NBP_CSI_FILE_035,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create storageclass and 2 pvcs
(Refer – csi/examples/kubernetes/file/nginx.yaml)
3. Create a kubernetes pod having 2 pvcs used
5. Once it is Running, delete the pod and both pvcs
(kubectl delete pod -------
kubectl delete pvc -------
)","1. Verify that nginx pod is terminated 
(Kubectl get pods )
2. Verify that all mounted paths are unmouted at deployed node
3. Verify that fileshare/pv/pvc are all cleared
(osdsctl volume list, kubectl get pv, kubectl get pvc)"
"K8S workload creation with CSI 
file plugin on different nodes",POD-CREATION-FILESHARE-DIFF-NODE,NBP_CSI_FILE_036,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)

4. Cluster is having atelast 2 nodes","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod in node1
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Just delete the pod
5. Create a pod again so that it gets scheduled on different node node2 (Can use nodeselector in yaml to select node)","1. Verify that nginx pod is up and running in node 1 (Kubectl get pods ) after testcase step3
2. Verify that nginx pod is up and running in node 2 (Kubectl get pods ) after testcase step5
3. Verify the volume attached in pod by entering inside container
(kubectl exec -ti nginx-file /bin/bash and execute “df -h”)
4. Verify the volume is inuse state at opensds side
(osdsctl volume list)"
"K8S workload creation along with pvc with CSI 
file plugin on different nodes",POD-CREATION-FILESHARE-DIFF-NODE-WITH-PVC,NBP_CSI_FILE_037,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)

4. Cluster is having atelast 2 nodes","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod in node 1
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Delete the pod and pvc
5. Create a pvc and pod again so that it gets scheduled on different node node 2(Can use nodeselector in yaml to select node)","1. Verify that nginx pod is up and running in node 1 (Kubectl get pods ) after testcase step3
2. Verify that nginx pod is up and running in node 2 (Kubectl get pods ) after testcase step5
3. Verify the volume attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
4. Verify the volume is inuse state at opensds side
(osdsctl volume list)"
"K8S workload creation with CSI 
file plugin and inuse pvc deletion",POD-FILESHARE-INUSE-PVC-DELETION,NBP_CSI_FILE_038,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Just delete the pvc which is in use","1. Verify that nginx pod is still running 
 (Kubectl get pods ) after testcase step4
2. Veify that pvc in Terminating state after step 4
(kubectl get pv/pvc)"
"K8S workload creation with CSI 
file plugin and inuse pvc deletion and pod deletion",POD-FILESHARE-INUSE-PVC-POD-DELETION,NBP_CSI_FILE_039,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Update profile id in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/file/nginx.yaml)
4. Just delete the pvc which is in use
5. Then delete the pod as well","1. Verify that nginx pod is still running 
 (Kubectl get pods ) after testcase step4
2. Veify that pvc in Terminating state after step 4
(kubectl get pv/pvc)
3. Verify that nginx pod is deleted
 (Kubectl get pods ) after testcase step5
4. Veify that pvc deleted after step 5
(kubectl get pv/pvc)"
"K8S workload creation with CSI 
file plugin with default profile name",POD-CREATION-FILESHARE-DEF-PROFILENAME,NBP_CSI_FILE_040,"1. K8S cluster is up and running
(https://github.com/opensds/opensds/wiki/OpenSDS-Integration-with-Kubernetes-CSI)

2. OpenSDS is deployed & running
(https://github.com/opensds/opensds/wiki/OpenSDS-Cluster-Installation-through-Ansible)

3. LVM is used as backend (enabled by default in installer)","1. Create profile with stortage type as “file”
2. Do not provide any profile details in pod yaml (/opt/opensds-sushi-linux-amd64/ 
Csi/examples/kubernetes/file/nginx.yaml)
3. Create kubernetes pod 
(kubectl create -f csi/examples/kubernetes/block/nginx.yaml)","1. Verify that nginx pod is up and running (Kubectl get pods )
2. Verify the volume attached in pod by entering inside container
(kubectl exec -ti nginx-block /bin/bash and execute “df -h”)
3. Verify the volume is inuse state at opensds side and uses default block profile
(osdsctl volume list)"
